Day,Month,Year,Date,Open,High,Low,Close,Adj Close,Volume,Average,,
11,6,2020,11/6,91.5,92.612503,87.860001,87.962502,87.799988,58365200,90.236252,,
12,6,2020,12/6,91.625,91.872498,87.032501,89.324997,89.15995,57090800,89.4524995,,
15,6,2020,15/6,88.152496,91.822502,87.4375,91.737503,91.568016,40000400,89.630001,,
16,6,2020,16/6,92.25,92.667503,88.387497,90.684998,90.517448,53571600,90.5275,,
17,6,2020,17/6,91.137497,92.989998,90.702499,92.360001,92.189362,40830400,91.8462485,,
18,6,2020,18/6,92.269997,92.824997,91.144997,92.18,92.009689,25440800,91.984997,,
19,6,2020,19/6,92.425003,94.449997,92.272499,92.612503,92.441391,52416000,93.361248,,
22,6,2020,22/6,93,95.3125,92.732498,95.267502,95.091484,39846800,94.022499,,
23,6,2020,23/6,95.510002,96.425003,94.074997,94.5,94.325401,37510800,95.25,,
24,6,2020,24/6,94.762497,95.565002,91.445,92.355003,92.184364,44937200,93.505001,,
25,6,2020,25/6,93.557503,95.050003,91.822502,94.900002,94.724678,37607200,93.4362525,,
26,6,2020,26/6,95,95,91.25,91.550003,91.380859,59208400,93.125,,
29,6,2020,29/6,91.697502,92.044998,89,92,91.830025,34224800,90.522499,,
30,6,2020,30/6,93.139999,95.262497,92.665001,94.977501,94.802025,36789200,93.963749,,
1,7,2020,1/7,95.207497,95.7575,94.129997,95.300003,95.123932,32664800,94.9437485,,
2,7,2020,2/7,96.389999,97.375,95.782501,96.122498,95.944901,36405600,96.5787505,,
6,7,2020,6/7,97.417503,99.087502,97.125,98.392502,98.210716,31589200,98.106251,,
7,7,2020,7/7,99.462502,100.699997,98.5075,98.717499,98.53511,35780000,99.6037485,,
8,7,2020,8/7,99.9375,102.25,99.654999,102.160004,101.971252,36548000,100.9524995,,
9,7,2020,9/7,103.802498,105.699997,102.334999,105.089996,104.895836,49454800,104.017498,,
10,7,2020,10/7,105.887497,106.552498,103.787498,104.792503,104.598892,49767600,105.169998,,
13,7,2020,13/7,105.949997,107.922501,100.25,100.522499,100.336777,45707600,104.0862505,,
14,7,2020,14/7,100.75,104.027496,97.855003,103.769997,103.578278,54267600,100.9412495,,
15,7,2020,15/7,104.142502,104.330002,100.557503,102.272499,102.083557,40398400,102.4437525,,
16,7,2020,16/7,100.150002,102.067497,98.955002,101.347504,101.160255,34496400,100.5112495,,
17,7,2020,17/7,102.254997,102.485001,100.877502,102.014999,101.826508,26628400,101.6812515,,
20,7,2020,20/7,102.7425,105.3125,101.567497,105.107498,104.913307,28485200,103.4399985,,
21,7,2020,21/7,105.129997,105.599998,102.8675,103.285004,103.09417,27703600,104.233749,,
22,7,2020,22/7,103.675003,106.025002,102.915001,104.387497,104.194641,36729200,104.4700015,,
23,7,2020,23/7,104.5,105.470001,100.3125,101.297501,101.110344,41166000,102.8912505,,
24,7,2020,24/7,98.75,103.647499,97.769997,101.945,101.756645,47329200,100.708748,,
27,7,2020,27/7,102.322502,104.417503,102.177498,104.214996,104.022446,29213200,103.2975005,,
28,7,2020,28/7,103.7425,103.82,102.092499,102.154999,101.966255,27163600,102.9562495,,
29,7,2020,29/7,103.907501,105.162498,103.470001,104.654999,104.461639,28450800,104.3162495,,
30,7,2020,30/7,103.75,106.230003,102.952499,106.139999,105.943901,30888000,104.591251,,
31,7,2020,31/7,105.6325,107.665001,104.330002,106.147499,105.951385,38608000,105.9975015,,
3,8,2020,3/8,107.324997,110.987503,107.152496,110.102501,109.899086,41272000,109.0699995,,
4,8,2020,4/8,110.5,112.277496,109.059998,112.277496,112.070053,31033600,110.668747,,
5,8,2020,5/8,112.440002,113.717499,111.662498,112.8675,112.658974,24992400,112.6899985,,
6,8,2020,6/8,113.497498,113.580002,111.787498,113.355003,113.145576,24431600,112.68375,,
7,8,2020,7/8,113.125,115.047501,110.375,111.995003,111.788078,34251600,112.7112505,,
10,8,2020,10/8,113.342499,114.082497,108.565002,111.650002,111.443718,42779600,111.3237495,,
11,8,2020,11/8,110.737503,111.3675,107.957497,108.5,108.299538,35451200,109.6624985,,
12,8,2020,12/8,109.907501,114.669998,109.582497,114.402496,114.191132,46441200,112.1262475,,
13,8,2020,13/8,115.459999,117.217499,113.557503,114.43,114.21859,37446000,115.387501,,
14,8,2020,14/8,115.300003,117.047501,114.404999,115.639999,115.426346,36643600,115.72625,,
17,8,2020,17/8,118.512497,124.097504,118.172501,123.370003,123.142067,62130000,121.1350025,,
18,8,2020,18/8,124.5,124.959999,120.862503,122.607498,122.380966,50344800,122.911251,,
19,8,2020,19/8,122.964996,123.150002,120.980003,121.385002,121.160728,62262400,122.0650025,,
20,8,2020,20/8,119.75,123.75,118.787498,121.410004,121.185692,92138800,121.268749,,
21,8,2020,21/8,122.017502,128.087494,121.952499,126.834999,126.600662,99986800,125.0199965,,
24,8,2020,24/8,128.837494,129.125,125.074997,127.202499,126.967476,49056400,127.0999985,,
25,8,2020,25/8,126.307503,127.612503,125.737503,127.5,127.264427,28907600,126.675003,,
26,8,2020,26/8,127.9925,128.684998,126.777496,127.730003,127.494019,32124400,127.731247,,
27,8,2020,27/8,127.815002,128.5,125.665001,126.282501,126.049187,31760400,127.0825005,,
28,8,2020,28/8,126.75,131.479996,126.425003,131.477493,131.234589,53716000,128.9524995,,
31,8,2020,31/8,131.827499,135.75,130.377502,133.744995,133.497879,50084000,133.063751,,
1,9,2020,1/9,134.800003,139.9375,134.365005,138.210007,137.995941,51131600,137.1512525,,
2,9,2020,2/9,147.037506,147.267502,139,143.464996,143.242783,87401200,143.133751,,
3,9,2020,3/9,138.287506,138.845001,128.787506,130.154999,129.953415,94512800,133.8162535,,
4,9,2020,4/9,127.837502,131.75,117.047501,126.224998,126.02948,146368400,124.3987505,,
8,9,2020,8/9,117.345001,125.5,117.042503,119.129997,118.94548,79572800,121.2712515,,
9,9,2020,9/9,124,128.092499,122.317497,127.150002,126.953064,73620000,125.204998,,
10,9,2020,10/9,129.892502,130.652496,121.669998,123.1175,122.926804,69868400,126.161247,,
11,9,2020,11/9,124.855003,126.525002,118.957497,121.644997,121.456581,63692800,122.7412495,,
14,9,2020,14/9,130.809998,133.149994,126.3125,128.722504,128.523117,120174400,129.731247,,
15,9,2020,15/9,132.800003,132.987503,128.277496,129.910004,129.708771,72755600,130.6324995,,
16,9,2020,16/9,129.572495,130.927505,125.137497,125.144997,124.951157,55638400,128.032501,,
17,9,2020,17/9,121.322502,125.897499,120.347504,124.635002,124.441948,79251200,123.1225015,,
18,9,2020,18/9,125.9375,126.324997,119.887497,121.892502,121.70369,69846000,123.106247,,
21,9,2020,21/9,119.25,125.224998,119.044998,125.172501,124.978607,72104400,122.134998,,
22,9,2020,22/9,125.75,126.480003,121.555,126.377502,126.18174,64645200,124.0175015,,
23,9,2020,23/9,125.754997,127.269997,120.792503,121.237503,121.049706,64701200,124.03125,,
24,9,2020,24/9,120.722504,125.695,120.139999,123.480003,123.288742,73124000,122.9174995,,
25,9,2020,25/9,124.474998,128.835007,122.457497,128.737503,128.538086,58801600,125.646252,,
28,9,2020,28/9,130.402496,130.517502,127.5,130.350006,130.148071,57380800,129.008751,,
29,9,2020,29/9,129.375,134.427505,129.332504,132.257507,132.052643,62146000,131.8800045,,
30,9,2020,30/9,131.574997,136.225006,131.502502,135.304993,135.095413,68918400,133.863754,,
1,10,2020,1/10,137.580002,137.627502,134.607498,136.145004,135.934113,52500400,136.1175,,
2,10,2020,2/10,132.25,135.195007,130.509995,130.622498,130.420166,55249600,132.852501,,
5,10,2020,5/10,132.360001,136.442505,132.227493,136.425003,136.213684,47982000,134.334999,,
6,10,2020,6/10,138.300003,141.419998,136.649994,137.365005,137.152222,78442000,139.034996,,
7,10,2020,7/10,139.997498,141.192505,138.634995,139.639999,139.423706,41808400,139.91375,,
8,10,2020,8/10,140.75,140.845001,137.580002,138.387497,138.173157,37890000,139.2125015,,
9,10,2020,9/10,137.669998,138.242493,136.607498,137.627502,137.414322,34689200,137.4249955,,
12,10,2020,12/10,139.895004,143.470001,139.125,142.259995,142.039642,43474400,141.2975005,,
13,10,2020,13/10,142.964996,143.485001,140.1875,142.482498,142.26178,34460400,141.8362505,,
14,10,2020,14/10,142.904999,143.427505,139.600006,140.952499,140.734177,27610000,141.5137555,,
15,10,2020,15/10,138.107498,140.057495,137.677505,139.699997,139.483597,26722400,138.8675,,
16,10,2020,16/10,140.367493,141.214996,137.925003,138.115005,137.901093,24239200,139.5699995,,
19,10,2020,19/10,139.029999,139.835007,134.067505,134.977493,134.768417,29806800,136.951256,,
20,10,2020,20/10,135.835007,137.997498,135.070007,136.455002,136.243637,22921200,136.5337525,,
21,10,2020,21/10,136.25,137.914993,134.774994,135.247498,135.038025,21959600,136.3449935,,
22,10,2020,22/10,135.225006,136.117493,132.317505,133.610001,133.403046,29048000,134.217499,,
23,10,2020,23/10,134.5,135.932495,132.912506,135.902496,135.692001,23348400,134.4225005,,
26,10,2020,26/10,134.270004,136.927505,130.384995,131.412506,131.208954,33689600,133.65625,,
27,10,2020,27/10,133.059998,134.419998,131.914993,133.967499,133.759979,25052000,133.1674955,,
28,10,2020,28/10,131.979996,132.600006,126.089996,126.269997,126.074417,37652000,129.345001,,
29,10,2020,29/10,128.384995,131.927505,127.5,130.240005,130.038284,32008000,129.7137525,,
30,10,2020,30/10,128.5,129.365005,123,125.339996,125.145859,41682000,126.1825025,,
2,11,2020,2/11,126.577499,128.367493,123.949997,125.807503,125.612633,29965200,126.158745,,
3,11,2020,3/11,127.084999,131.050003,126.027496,130.195007,129.993362,27290000,128.5387495,,
4,11,2020,4/11,133.892502,138.274994,133.369995,137.942505,137.728836,41022800,135.8224945,,
5,11,2020,5/11,141.625,143.389999,139.910004,141.600006,141.380676,31902800,141.6500015,,
6,11,2020,6/11,141.097504,145.887497,138.949997,145.619995,145.394424,38334800,142.418747,,
9,11,2020,9/11,145.524994,146.914993,136.107498,136.307495,136.09639,58297600,141.5112455,,
10,11,2020,10/11,136.065002,136.065002,126.282501,127.699997,127.50219,64406800,131.1737515,,
11,11,2020,11/11,130.537506,134.350006,129.482498,134.179993,133.972168,40474400,131.916252,,
12,11,2020,12/11,134.789993,137.660004,133.160004,134.567505,134.35907,36581200,135.410004,,
13,11,2020,13/11,136.272507,136.6875,130.592499,132.970001,132.764023,34631200,133.6399995,,
16,11,2020,16/11,131.725006,136.494995,131.559998,135.152496,134.943161,41377600,134.0274965,,
17,11,2020,17/11,135.524994,135.962494,133.037506,134.222504,134.014603,31202800,134.5,,
18,11,2020,18/11,134.652496,136.057495,131.850006,134.287506,134.079514,51092400,133.9537505,,
19,11,2020,19/11,132.127502,134.875,131,134.402496,134.194321,56593600,132.9375,,
20,11,2020,20/11,134.539993,134.945007,130.649994,130.877502,130.674774,34108800,132.7975005,,
23,11,2020,23/11,131.712494,133.824997,130.154999,131.399994,131.196472,36135600,131.989998,,
24,11,2020,24/11,131.425003,131.619995,128.850006,129.577499,129.376801,34650000,130.2350005,,
25,11,2020,25/11,130.324997,132.695007,130.199997,132.347504,132.142487,25991600,131.447502,,
27,11,2020,27/11,133.75,134.074997,131.705002,132.612503,132.407074,16727600,132.8899995,,
30,11,2020,30/11,132.649994,134.125,129.722504,134.014999,133.807419,28695200,131.923752,,
1,12,2020,1/12,134.922501,135.287506,132.282501,133.899994,133.692581,29694800,133.7850035,,
