Country/Currency,currency,value,date,Day,Month,Year
CFP Franc,XPF,119.504298,6/1/2023,6,1,2023
Cambodia Riel,KHR,4333.457044,6/1/2023,6,1,2023
Canada Dollar,CAD,1.427325,6/1/2023,6,1,2023
Cape Verde Escudo,CVE,110.7838,6/1/2023,6,1,2023
Cayman Islands Dollar,KYD,0.877697,6/1/2023,6,1,2023
Chili Peso,CLP,896.742438,6/1/2023,6,1,2023
China Yuan/Renminbi,CNY,7.244567,6/1/2023,6,1,2023
Colombia Peso,COP,5226.231671,6/1/2023,6,1,2023
Comoros Franc,KMF,492.65853,6/1/2023,6,1,2023
Congo Franc,CDF,2133.572118,6/1/2023,6,1,2023
Costa Rica Colon,CRC,622.489704,6/1/2023,6,1,2023
Croatia Kuna,HRK,7.412459,6/1/2023,6,1,2023
Cuba Convertible Peso,CUC,1.052576,6/1/2023,6,1,2023
Cuba Peso,CUP,27.893277,6/1/2023,6,1,2023
Czech Koruna,CZK,24.055577,6/1/2023,6,1,2023
Denmark Krone,DKK,7.438348,6/1/2023,6,1,2023
Djibouti Franc,DJF,187.064227,6/1/2023,6,1,2023
Dominican Republich Peso,DOP,59.474551,6/1/2023,6,1,2023
East Caribbean Dollar,XCD,2.84464,6/1/2023,6,1,2023
Egypt Pound,EGP,28.627558,6/1/2023,6,1,2023
El Salvador Colon,SVC,9.215671,6/1/2023,6,1,2023
Ethiopia Birr,ETB,56.502003,6/1/2023,6,1,2023
Falkland Islands Pound,FKP,0.872988,6/1/2023,6,1,2023
Fiji Dollar,FJD,2.32672,6/1/2023,6,1,2023
Gambia Dalasi,GMD,65.36839,6/1/2023,6,1,2023
Georgia Lari,GEL,2.851689,6/1/2023,6,1,2023
Ghana New Cedi,GHS,10.788976,6/1/2023,6,1,2023
Gibraltar Pound,GIP,0.872988,6/1/2023,6,1,2023
Guatemala Quetzal,GTQ,8.264339,6/1/2023,6,1,2023
Guinea Franc,GNF,9246.884582,6/1/2023,6,1,2023
Guyana Dollar,GYD,220.459392,6/1/2023,6,1,2023
Haiti Gourde,HTG,155.334353,6/1/2023,6,1,2023
Honduras Lempira,HNL,25.98839,6/1/2023,6,1,2023
Hong Kong Dollar,HKD,8.225937,6/1/2023,6,1,2023
Hungary Forint,HUF,396.296411,6/1/2023,6,1,2023
Iceland Krona,ISK,152.328836,6/1/2023,6,1,2023
India Rupee,INR,86.990657,6/1/2023,6,1,2023
Indonesia Rupiah,IDR,16449.13889,6/1/2023,6,1,2023
Iran Rial,IRR,44102.95379,6/1/2023,6,1,2023
Iraq Dinar,IQD,1537.287944,6/1/2023,6,1,2023
Israel New Shekel,ILS,3.738433,6/1/2023,6,1,2023
Jamaica Dollar,JMD,160.037043,6/1/2023,6,1,2023
Jordan Dinar,JOD,0.746597,6/1/2023,6,1,2023
Kazakhstan Tenge,KZT,489.742167,6/1/2023,6,1,2023
Kenya Shilling,KES,130.096316,6/1/2023,6,1,2023
Kuwait Dinar,KWD,0.322856,6/1/2023,6,1,2023
Kyrgyzstan Som,KGS,90.185076,6/1/2023,6,1,2023
Laos Kip,LAK,18162.20726,6/1/2023,6,1,2023
Lebanon Pound,LBP,1602.021101,6/1/2023,6,1,2023
Lesotho Loti,LSL,18.051819,6/1/2023,6,1,2023
Liberia Dollar,LRD,162.600039,6/1/2023,6,1,2023
Libya Dinar,LYD,5.057611,6/1/2023,6,1,2023
Macau Pataca,MOP,8.470077,6/1/2023,6,1,2023
Macedonia Denar,MKD,61.639682,6/1/2023,6,1,2023
Malagasy Ariary,MGA,4731.331441,6/1/2023,6,1,2023
Malawi Kwacha,MWK,1077.300392,6/1/2023,6,1,2023
Malaysia Ringgit,MYR,4.625549,6/1/2023,6,1,2023
Maldives Rufiyaa,MVR,16.220209,6/1/2023,6,1,2023
Mauritania Ouguiya,MRO,375.769621,6/1/2023,6,1,2023
Mauritius Rupee,MUR,45.997326,6/1/2023,6,1,2023
Mexico Peso,MXN,20.339252,6/1/2023,6,1,2023
Moldova Leu,MDL,20.236767,6/1/2023,6,1,2023
Mongolia Tugrik,MNT,3628.051832,6/1/2023,6,1,2023
Morocco Dirham,MAD,10.99153,6/1/2023,6,1,2023
Mozambique New Metical,MZN,67.185875,6/1/2023,6,1,2023
Myanmar Kyat,MMK,2211.650947,6/1/2023,6,1,2023
NL Antilles Guilder,ANG,1.897986,6/1/2023,6,1,2023
Namibia Dollar,NAD,18.051539,6/1/2023,6,1,2023
Nepal Rupee,NPR,139.353993,6/1/2023,6,1,2023
New Zealand Dollar,NZD,1.690875,6/1/2023,6,1,2023
Nicaragua Cordoba Oro,NIO,38.292764,6/1/2023,6,1,2023
Nigeria Naira,NGN,473.164243,6/1/2023,6,1,2023
North Korea Won,KPW,947.251734,6/1/2023,6,1,2023
Norway Kroner,NOK,10.788541,6/1/2023,6,1,2023
Oman Rial,OMR,0.405236,6/1/2023,6,1,2023
Pakistan Rupee,PKR,239.066445,6/1/2023,6,1,2023
Panama Balboa,PAB,1.053098,6/1/2023,6,1,2023
Papua New Guinea Kina,PGK,3.705112,6/1/2023,6,1,2023
Paraguay Guarani,PYG,7706.57439,6/1/2023,6,1,2023
Peru Nuevo Sol,PEN,4.003738,6/1/2023,6,1,2023
Philippines Peso,PHP,58.866915,6/1/2023,6,1,2023
Poland Zloty,PLN,4.683546,6/1/2023,6,1,2023
Qatar Rial,QAR,3.832433,6/1/2023,6,1,2023
Romania New Lei,RON,4.932689,6/1/2023,6,1,2023
Russia Rouble,RUB,75.943652,6/1/2023,6,1,2023
Rwanda Franc,RWF,1126.25683,6/1/2023,6,1,2023
Samoa Tala,WST,2.862394,6/1/2023,6,1,2023
Sao Tome/Principe Dobra,STD,21786.20793,6/1/2023,6,1,2023
Saudi Arabia Riyal,SAR,3.956132,6/1/2023,6,1,2023
Serbia Dinar,RSD,117.352038,6/1/2023,6,1,2023
Seychelles Rupee,SCR,14.017149,6/1/2023,6,1,2023
Sierra Leone Leone,SLL,19972.63851,6/1/2023,6,1,2023
Singapore Dollar,SGD,1.415679,6/1/2023,6,1,2023
Solomon Islands Dollar,SBD,8.69927,6/1/2023,6,1,2023
Somali Shilling,SOS,599.442491,6/1/2023,6,1,2023
South Africa Rand,ZAR,18.06858,6/1/2023,6,1,2023
South Korea Won,KRW,1337.777355,6/1/2023,6,1,2023
Sri Lanka Rupee,LKR,384.932641,6/1/2023,6,1,2023
St Helena Pound,SHP,1.449814,6/1/2023,6,1,2023
Sudan Pound,SDG,603.646847,6/1/2023,6,1,2023
Suriname Dollar,SRD,33.265452,6/1/2023,6,1,2023
Swaziland Lilangeni,SZL,18.052018,6/1/2023,6,1,2023
Sweden Krona,SEK,11.249094,6/1/2023,6,1,2023
Syria Pound,SYP,2644.560617,6/1/2023,6,1,2023
Taiwan Dollar,TWD,32.333572,6/1/2023,6,1,2023
Tanzania Shilling,TZS,2454.60788,6/1/2023,6,1,2023
Thailand Baht,THB,35.830753,6/1/2023,6,1,2023
Tonga Pa'anga,TOP,2.466661,6/1/2023,6,1,2023
Trinidad/Tobago Dollar,TTD,7.142005,6/1/2023,6,1,2023
Tunisia Dinar,TND,3.289832,6/1/2023,6,1,2023
Turkish New Lira,TRY,19.758547,6/1/2023,6,1,2023
Uganda Shilling,UGX,3928.013726,6/1/2023,6,1,2023
Ukraine Hryvnia,UAH,38.706114,6/1/2023,6,1,2023
Uruguay Peso,UYU,41.856134,6/1/2023,6,1,2023
United Arab Emirates Dirham,AED,3.866135,6/1/2023,6,1,2023
Vanuatu Vatu,VUV,125.2067,6/1/2023,6,1,2023
Vietnam Dong,VND,24719.75856,6/1/2023,6,1,2023
Yemen Rial,YER,263.455524,6/1/2023,6,1,2023
Zambia Kwacha,ZMK,9474.450434,6/1/2023,6,1,2023
Australia Dollar,AUD,1.549748,7/1/2023,7,1,2023
Great Britain Pound,GBP,0.881817,7/1/2023,7,1,2023
Euro,EUR,1,7/1/2023,7,1,2023
Japan Yen,JPY,140.853085,7/1/2023,7,1,2023
Switzerland Franc,CHF,0.989487,7/1/2023,7,1,2023
USA Dollar,USD,1.066382,7/1/2023,7,1,2023
Afghanistan Afghani,AFN,94.379048,7/1/2023,7,1,2023
Albania Lek,ALL,118.208855,7/1/2023,7,1,2023
Algeria Dinar,DZD,146.429197,7/1/2023,7,1,2023
Angola Kwanza,AOA,537.312268,7/1/2023,7,1,2023
Argentina Peso,ARS,190.826295,7/1/2023,7,1,2023
Armenia Dram,AMD,422.679674,7/1/2023,7,1,2023
Aruba Florin,AWG,1.922153,7/1/2023,7,1,2023
Azerbaijan New Manat,AZN,1.817083,7/1/2023,7,1,2023
Bahamas Dollar,BSD,1.067292,7/1/2023,7,1,2023
Bahrain Dinar,BHD,0.40203,7/1/2023,7,1,2023
Bangladesh Taka,BDT,110.791302,7/1/2023,7,1,2023
Barbados Dollar,BBD,2.155027,7/1/2023,7,1,2023
Belarus Ruble,BYR,20901.08372,7/1/2023,7,1,2023
Belize Dollar,BZD,2.151365,7/1/2023,7,1,2023
Bermuda Dollar,BMD,1.066382,7/1/2023,7,1,2023
Bhutan Ngultrum,BTN,88.171908,7/1/2023,7,1,2023
Bolivia Boliviano,BOB,7.375238,7/1/2023,7,1,2023
Bosnia Mark,BAM,1.989177,7/1/2023,7,1,2023
Botswana Pula,BWP,13.754677,7/1/2023,7,1,2023
Brazil Real,BRL,5.572703,7/1/2023,7,1,2023
Brunei Dollar,BND,1.438732,7/1/2023,7,1,2023
Bulgaria Lev,BGN,1.960641,7/1/2023,7,1,2023
Burundi Franc,BIF,2198.879318,7/1/2023,7,1,2023
CFA Franc BCEAO,XOF,664.892902,7/1/2023,7,1,2023
CFA Franc BEAC,XAF,667.169583,7/1/2023,7,1,2023
CFP Franc,XPF,120.04299,7/1/2023,7,1,2023
Cambodia Riel,KHR,4393.493482,7/1/2023,7,1,2023
Canada Dollar,CAD,1.434124,7/1/2023,7,1,2023
Cape Verde Escudo,CVE,111.250327,7/1/2023,7,1,2023
Cayman Islands Dollar,KYD,0.889423,7/1/2023,7,1,2023
Chili Peso,CLP,897.23276,7/1/2023,7,1,2023
China Yuan/Renminbi,CNY,7.292457,7/1/2023,7,1,2023
Colombia Peso,COP,5238.067511,7/1/2023,7,1,2023
Comoros Franc,KMF,493.681874,7/1/2023,7,1,2023
Congo Franc,CDF,2161.55634,7/1/2023,7,1,2023
Costa Rica Colon,CRC,630.347138,7/1/2023,7,1,2023
Croatia Kuna,HRK,7.509678,7/1/2023,7,1,2023
Cuba Convertible Peso,CUC,1.066382,7/1/2023,7,1,2023
Cuba Peso,CUP,28.259118,7/1/2023,7,1,2023
Czech Koruna,CZK,24.066216,7/1/2023,7,1,2023
Denmark Krone,DKK,7.451919,7/1/2023,7,1,2023
Djibouti Franc,DJF,189.517797,7/1/2023,7,1,2023
Dominican Republich Peso,DOP,60.304311,7/1/2023,7,1,2023
East Caribbean Dollar,XCD,2.881951,7/1/2023,7,1,2023
Egypt Pound,EGP,28.956864,7/1/2023,7,1,2023
El Salvador Colon,SVC,9.338551,7/1/2023,7,1,2023
Ethiopia Birr,ETB,57.482114,7/1/2023,7,1,2023
Falkland Islands Pound,FKP,0.89622,7/1/2023,7,1,2023
Fiji Dollar,FJD,2.332977,7/1/2023,7,1,2023
Gambia Dalasi,GMD,66.244054,7/1/2023,7,1,2023
Georgia Lari,GEL,2.883351,7/1/2023,7,1,2023
Ghana New Cedi,GHS,11.037468,7/1/2023,7,1,2023
Gibraltar Pound,GIP,0.89622,7/1/2023,7,1,2023
Guatemala Quetzal,GTQ,8.375812,7/1/2023,7,1,2023
Guinea Franc,GNF,9357.50087,7/1/2023,7,1,2023
Guyana Dollar,GYD,223.423374,7/1/2023,7,1,2023
Haiti Gourde,HTG,157.967876,7/1/2023,7,1,2023
Honduras Lempira,HNL,26.308054,7/1/2023,7,1,2023
Hong Kong Dollar,HKD,8.325723,7/1/2023,7,1,2023
Hungary Forint,HUF,395.169525,7/1/2023,7,1,2023
Iceland Krona,ISK,153.196824,7/1/2023,7,1,2023
India Rupee,INR,87.735076,7/1/2023,7,1,2023
Indonesia Rupiah,IDR,16643.23438,7/1/2023,7,1,2023
Iran Rial,IRR,44628.07964,7/1/2023,7,1,2023
Iraq Dinar,IQD,1557.450652,7/1/2023,7,1,2023
Israel New Shekel,ILS,3.739791,7/1/2023,7,1,2023
Jamaica Dollar,JMD,162.70546,7/1/2023,7,1,2023
Jordan Dinar,JOD,0.756389,7/1/2023,7,1,2023
Kazakhstan Tenge,KZT,495.619265,7/1/2023,7,1,2023
Kenya Shilling,KES,131.858523,7/1/2023,7,1,2023
Kuwait Dinar,KWD,0.326463,7/1/2023,7,1,2023
Kyrgyzstan Som,KGS,91.368005,7/1/2023,7,1,2023
Laos Kip,LAK,18320.44008,7/1/2023,7,1,2023
Lebanon Pound,LBP,1616.306972,7/1/2023,7,1,2023
Lesotho Loti,LSL,18.267528,7/1/2023,7,1,2023
Liberia Dollar,LRD,164.809718,7/1/2023,7,1,2023
Libya Dinar,LYD,5.140367,7/1/2023,7,1,2023
Macau Pataca,MOP,8.587035,7/1/2023,7,1,2023
Macedonia Denar,MKD,62.662537,7/1/2023,7,1,2023
Malagasy Ariary,MGA,4798.71857,7/1/2023,7,1,2023
Malawi Kwacha,MWK,1091.975354,7/1/2023,7,1,2023
Malaysia Ringgit,MYR,4.695817,7/1/2023,7,1,2023
Maldives Rufiyaa,MVR,16.433347,7/1/2023,7,1,2023
Mauritania Ouguiya,MRO,380.698127,7/1/2023,7,1,2023
Mauritius Rupee,MUR,46.655175,7/1/2023,7,1,2023
Mexico Peso,MXN,20.405483,7/1/2023,7,1,2023
Moldova Leu,MDL,20.525165,7/1/2023,7,1,2023
Mongolia Tugrik,MNT,3684.224532,7/1/2023,7,1,2023
Morocco Dirham,MAD,11.022164,7/1/2023,7,1,2023
Mozambique New Metical,MZN,68.067554,7/1/2023,7,1,2023
Myanmar Kyat,MMK,2241.463151,7/1/2023,7,1,2023
NL Antilles Guilder,ANG,1.923574,7/1/2023,7,1,2023
Namibia Dollar,NAD,18.267523,7/1/2023,7,1,2023
Nepal Rupee,NPR,141.073259,7/1/2023,7,1,2023
New Zealand Dollar,NZD,1.678813,7/1/2023,7,1,2023
Nicaragua Cordoba Oro,NIO,38.795372,7/1/2023,7,1,2023
Nigeria Naira,NGN,479.925541,7/1/2023,7,1,2023
North Korea Won,KPW,959.721522,7/1/2023,7,1,2023
Norway Kroner,NOK,10.653479,7/1/2023,7,1,2023
Oman Rial,OMR,0.410598,7/1/2023,7,1,2023
Pakistan Rupee,PKR,242.335669,7/1/2023,7,1,2023
Panama Balboa,PAB,1.067292,7/1/2023,7,1,2023
Papua New Guinea Kina,PGK,3.759037,7/1/2023,7,1,2023
Paraguay Guarani,PYG,7816.92619,7/1/2023,7,1,2023
Peru Nuevo Sol,PEN,4.041987,7/1/2023,7,1,2023
Philippines Peso,PHP,58.910172,7/1/2023,7,1,2023
Poland Zloty,PLN,4.469686,7/1/2023,7,1,2023
Qatar Rial,QAR,3.882737,7/1/2023,7,1,2023
Romania New Lei,RON,4.937032,7/1/2023,7,1,2023
Russia Rouble,RUB,77.316617,7/1/2023,7,1,2023
Rwanda Franc,RWF,1143.161314,7/1/2023,7,1,2023
Samoa Tala,WST,2.899849,7/1/2023,7,1,2023
Sao Tome/Principe Dobra,STD,22071.95071,7/1/2023,7,1,2023
Saudi Arabia Riyal,SAR,4.008004,7/1/2023,7,1,2023
Serbia Dinar,RSD,117.55833,7/1/2023,7,1,2023
Seychelles Rupee,SCR,15.237455,7/1/2023,7,1,2023
Sierra Leone Leone,SLL,20165.28062,7/1/2023,7,1,2023
Singapore Dollar,SGD,1.425117,7/1/2023,7,1,2023
Solomon Islands Dollar,SBD,8.849794,7/1/2023,7,1,2023
Somali Shilling,SOS,607.308355,7/1/2023,7,1,2023
South Africa Rand,ZAR,18.243362,7/1/2023,7,1,2023
South Korea Won,KRW,1337.115248,7/1/2023,7,1,2023
Sri Lanka Rupee,LKR,390.117678,7/1/2023,7,1,2023
St Helena Pound,SHP,1.468838,7/1/2023,7,1,2023
Sudan Pound,SDG,611.037146,7/1/2023,7,1,2023
Suriname Dollar,SRD,33.652348,7/1/2023,7,1,2023
Swaziland Lilangeni,SZL,18.267515,7/1/2023,7,1,2023
Sweden Krona,SEK,11.22112,7/1/2023,7,1,2023
Syria Pound,SYP,2678.818245,7/1/2023,7,1,2023
Taiwan Dollar,TWD,32.606335,7/1/2023,7,1,2023
Tanzania Shilling,TZS,2492.134676,7/1/2023,7,1,2023
Thailand Baht,THB,36.001444,7/1/2023,7,1,2023
Tonga Pa'anga,TOP,2.509037,7/1/2023,7,1,2023
Trinidad/Tobago Dollar,TTD,7.244242,7/1/2023,7,1,2023
Tunisia Dinar,TND,3.331914,7/1/2023,7,1,2023
Turkish New Lira,TRY,19.999355,7/1/2023,7,1,2023
Uganda Shilling,UGX,3959.668478,7/1/2023,7,1,2023
Ukraine Hryvnia,UAH,39.219902,7/1/2023,7,1,2023
Uruguay Peso,UYU,42.561293,7/1/2023,7,1,2023
United Arab Emirates Dirham,AED,3.916612,7/1/2023,7,1,2023
Vanuatu Vatu,VUV,125.749716,7/1/2023,7,1,2023
Vietnam Dong,VND,25027.98137,7/1/2023,7,1,2023
Yemen Rial,YER,266.919202,7/1/2023,7,1,2023
Zambia Kwacha,ZMK,9598.719886,7/1/2023,7,1,2023
Australia Dollar,AUD,1.549777,8/1/2023,8,1,2023
Great Britain Pound,GBP,0.881817,8/1/2023,8,1,2023
Euro,EUR,1,8/1/2023,8,1,2023
Japan Yen,JPY,140.853085,8/1/2023,8,1,2023
Switzerland Franc,CHF,0.989487,8/1/2023,8,1,2023
USA Dollar,USD,1.066382,8/1/2023,8,1,2023
Afghanistan Afghani,AFN,94.379048,8/1/2023,8,1,2023
Albania Lek,ALL,118.208855,8/1/2023,8,1,2023
Algeria Dinar,DZD,146.429197,8/1/2023,8,1,2023
Angola Kwanza,AOA,537.312268,8/1/2023,8,1,2023
Argentina Peso,ARS,190.826295,8/1/2023,8,1,2023
Armenia Dram,AMD,422.679674,8/1/2023,8,1,2023
Aruba Florin,AWG,1.922153,8/1/2023,8,1,2023
Azerbaijan New Manat,AZN,1.817083,8/1/2023,8,1,2023
Bahamas Dollar,BSD,1.067292,8/1/2023,8,1,2023
Bahrain Dinar,BHD,0.40203,8/1/2023,8,1,2023
Bangladesh Taka,BDT,110.791302,8/1/2023,8,1,2023
Barbados Dollar,BBD,2.155027,8/1/2023,8,1,2023
Belarus Ruble,BYR,20901.08372,8/1/2023,8,1,2023
Belize Dollar,BZD,2.151365,8/1/2023,8,1,2023
Bermuda Dollar,BMD,1.066382,8/1/2023,8,1,2023
Bhutan Ngultrum,BTN,88.171908,8/1/2023,8,1,2023
Bolivia Boliviano,BOB,7.375238,8/1/2023,8,1,2023
Bosnia Mark,BAM,1.989177,8/1/2023,8,1,2023
Botswana Pula,BWP,13.754677,8/1/2023,8,1,2023
Brazil Real,BRL,5.572809,8/1/2023,8,1,2023
Brunei Dollar,BND,1.438732,8/1/2023,8,1,2023
Bulgaria Lev,BGN,1.960641,8/1/2023,8,1,2023
Burundi Franc,BIF,2198.879318,8/1/2023,8,1,2023
CFA Franc BCEAO,XOF,664.892902,8/1/2023,8,1,2023
CFA Franc BEAC,XAF,667.169583,8/1/2023,8,1,2023
CFP Franc,XPF,120.04299,8/1/2023,8,1,2023
Cambodia Riel,KHR,4393.493482,8/1/2023,8,1,2023
Canada Dollar,CAD,1.434231,8/1/2023,8,1,2023
Cape Verde Escudo,CVE,111.250327,8/1/2023,8,1,2023
Cayman Islands Dollar,KYD,0.889423,8/1/2023,8,1,2023
Chili Peso,CLP,897.23276,8/1/2023,8,1,2023
China Yuan/Renminbi,CNY,7.29235,8/1/2023,8,1,2023
Colombia Peso,COP,5182.615657,8/1/2023,8,1,2023
Comoros Franc,KMF,493.681874,8/1/2023,8,1,2023
Congo Franc,CDF,2161.55634,8/1/2023,8,1,2023
Costa Rica Colon,CRC,630.347138,8/1/2023,8,1,2023
Croatia Kuna,HRK,7.509678,8/1/2023,8,1,2023
Cuba Convertible Peso,CUC,1.066382,8/1/2023,8,1,2023
Cuba Peso,CUP,28.259118,8/1/2023,8,1,2023
Czech Koruna,CZK,24.037957,8/1/2023,8,1,2023
Denmark Krone,DKK,7.451774,8/1/2023,8,1,2023
Djibouti Franc,DJF,189.517797,8/1/2023,8,1,2023
Dominican Republich Peso,DOP,60.304311,8/1/2023,8,1,2023
East Caribbean Dollar,XCD,2.881951,8/1/2023,8,1,2023
Egypt Pound,EGP,28.956864,8/1/2023,8,1,2023
El Salvador Colon,SVC,9.338551,8/1/2023,8,1,2023
Ethiopia Birr,ETB,57.482114,8/1/2023,8,1,2023
Falkland Islands Pound,FKP,0.883798,8/1/2023,8,1,2023
Fiji Dollar,FJD,2.332977,8/1/2023,8,1,2023
Gambia Dalasi,GMD,66.244054,8/1/2023,8,1,2023
Georgia Lari,GEL,2.883351,8/1/2023,8,1,2023
Ghana New Cedi,GHS,11.037468,8/1/2023,8,1,2023
Gibraltar Pound,GIP,0.883798,8/1/2023,8,1,2023
Guatemala Quetzal,GTQ,8.375812,8/1/2023,8,1,2023
Guinea Franc,GNF,9357.50087,8/1/2023,8,1,2023
Guyana Dollar,GYD,223.423374,8/1/2023,8,1,2023
Haiti Gourde,HTG,157.967876,8/1/2023,8,1,2023
Honduras Lempira,HNL,26.308054,8/1/2023,8,1,2023
Hong Kong Dollar,HKD,8.326043,8/1/2023,8,1,2023
Hungary Forint,HUF,395.180189,8/1/2023,8,1,2023
Iceland Krona,ISK,153.196824,8/1/2023,8,1,2023
India Rupee,INR,87.735125,8/1/2023,8,1,2023
Indonesia Rupiah,IDR,16643.34102,8/1/2023,8,1,2023
Iran Rial,IRR,44628.07964,8/1/2023,8,1,2023
Iraq Dinar,IQD,1557.450652,8/1/2023,8,1,2023
Israel New Shekel,ILS,3.739791,8/1/2023,8,1,2023
Jamaica Dollar,JMD,162.70546,8/1/2023,8,1,2023
Jordan Dinar,JOD,0.756389,8/1/2023,8,1,2023
Kazakhstan Tenge,KZT,495.619265,8/1/2023,8,1,2023
Kenya Shilling,KES,131.858523,8/1/2023,8,1,2023
Kuwait Dinar,KWD,0.326463,8/1/2023,8,1,2023
Kyrgyzstan Som,KGS,91.368005,8/1/2023,8,1,2023
Laos Kip,LAK,18320.44008,8/1/2023,8,1,2023
Lebanon Pound,LBP,1616.306972,8/1/2023,8,1,2023
Lesotho Loti,LSL,18.267528,8/1/2023,8,1,2023
Liberia Dollar,LRD,164.809718,8/1/2023,8,1,2023
Libya Dinar,LYD,5.140367,8/1/2023,8,1,2023
Macau Pataca,MOP,8.587035,8/1/2023,8,1,2023
Macedonia Denar,MKD,62.662537,8/1/2023,8,1,2023
Malagasy Ariary,MGA,4798.71857,8/1/2023,8,1,2023
Malawi Kwacha,MWK,1091.975354,8/1/2023,8,1,2023
Malaysia Ringgit,MYR,4.695817,8/1/2023,8,1,2023
Maldives Rufiyaa,MVR,16.433347,8/1/2023,8,1,2023
Mauritania Ouguiya,MRO,380.698127,8/1/2023,8,1,2023
Mauritius Rupee,MUR,46.654609,8/1/2023,8,1,2023
Mexico Peso,MXN,20.405483,8/1/2023,8,1,2023
Moldova Leu,MDL,20.525165,8/1/2023,8,1,2023
Mongolia Tugrik,MNT,3665.783663,8/1/2023,8,1,2023
Morocco Dirham,MAD,11.022164,8/1/2023,8,1,2023
Mozambique New Metical,MZN,68.067554,8/1/2023,8,1,2023
Myanmar Kyat,MMK,2241.463151,8/1/2023,8,1,2023
NL Antilles Guilder,ANG,1.923574,8/1/2023,8,1,2023
Namibia Dollar,NAD,18.267523,8/1/2023,8,1,2023
Nepal Rupee,NPR,141.073259,8/1/2023,8,1,2023
New Zealand Dollar,NZD,1.678813,8/1/2023,8,1,2023
Nicaragua Cordoba Oro,NIO,38.795372,8/1/2023,8,1,2023
Nigeria Naira,NGN,479.925541,8/1/2023,8,1,2023
North Korea Won,KPW,959.729439,8/1/2023,8,1,2023
Norway Kroner,NOK,10.650542,8/1/2023,8,1,2023
Oman Rial,OMR,0.410598,8/1/2023,8,1,2023
Pakistan Rupee,PKR,242.335669,8/1/2023,8,1,2023
Panama Balboa,PAB,1.067292,8/1/2023,8,1,2023
Papua New Guinea Kina,PGK,3.759037,8/1/2023,8,1,2023
Paraguay Guarani,PYG,7816.92619,8/1/2023,8,1,2023
Peru Nuevo Sol,PEN,4.041987,8/1/2023,8,1,2023
Philippines Peso,PHP,59.207693,8/1/2023,8,1,2023
Poland Zloty,PLN,4.446705,8/1/2023,8,1,2023
Qatar Rial,QAR,3.882737,8/1/2023,8,1,2023
Romania New Lei,RON,4.937032,8/1/2023,8,1,2023
Russia Rouble,RUB,77.316617,8/1/2023,8,1,2023
Rwanda Franc,RWF,1143.161314,8/1/2023,8,1,2023
Samoa Tala,WST,2.898061,8/1/2023,8,1,2023
Sao Tome/Principe Dobra,STD,22071.95071,8/1/2023,8,1,2023
Saudi Arabia Riyal,SAR,4.008004,8/1/2023,8,1,2023
Serbia Dinar,RSD,117.55833,8/1/2023,8,1,2023
Seychelles Rupee,SCR,15.237455,8/1/2023,8,1,2023
Sierra Leone Leone,SLL,20165.28062,8/1/2023,8,1,2023
Singapore Dollar,SGD,1.425117,8/1/2023,8,1,2023
Solomon Islands Dollar,SBD,8.849794,8/1/2023,8,1,2023
Somali Shilling,SOS,607.308355,8/1/2023,8,1,2023
South Africa Rand,ZAR,18.243351,8/1/2023,8,1,2023
South Korea Won,KRW,1337.115248,8/1/2023,8,1,2023
Sri Lanka Rupee,LKR,390.117678,8/1/2023,8,1,2023
St Helena Pound,SHP,1.468838,8/1/2023,8,1,2023
Sudan Pound,SDG,611.037146,8/1/2023,8,1,2023
Suriname Dollar,SRD,33.652348,8/1/2023,8,1,2023
Swaziland Lilangeni,SZL,18.267515,8/1/2023,8,1,2023
Sweden Krona,SEK,11.22112,8/1/2023,8,1,2023
Syria Pound,SYP,2679.26977,8/1/2023,8,1,2023
Taiwan Dollar,TWD,32.606228,8/1/2023,8,1,2023
Tanzania Shilling,TZS,2492.134676,8/1/2023,8,1,2023
Thailand Baht,THB,35.969453,8/1/2023,8,1,2023
Tonga Pa'anga,TOP,2.509037,8/1/2023,8,1,2023
Trinidad/Tobago Dollar,TTD,7.244242,8/1/2023,8,1,2023
Tunisia Dinar,TND,3.331914,8/1/2023,8,1,2023
Turkish New Lira,TRY,19.999355,8/1/2023,8,1,2023
Uganda Shilling,UGX,3959.668478,8/1/2023,8,1,2023
Ukraine Hryvnia,UAH,39.219902,8/1/2023,8,1,2023
Uruguay Peso,UYU,42.561293,8/1/2023,8,1,2023
United Arab Emirates Dirham,AED,3.916612,8/1/2023,8,1,2023
Vanuatu Vatu,VUV,126.644137,8/1/2023,8,1,2023
Vietnam Dong,VND,25027.98137,8/1/2023,8,1,2023
Yemen Rial,YER,266.919202,8/1/2023,8,1,2023
Zambia Kwacha,ZMK,9598.719886,8/1/2023,8,1,2023
Australia Dollar,AUD,1.549618,9/1/2023,9,1,2023
Great Britain Pound,GBP,0.881829,9/1/2023,9,1,2023
Euro,EUR,1,9/1/2023,9,1,2023
Japan Yen,JPY,141.635838,9/1/2023,9,1,2023
Switzerland Franc,CHF,0.988051,9/1/2023,9,1,2023
USA Dollar,USD,1.074668,9/1/2023,9,1,2023
Afghanistan Afghani,AFN,94.570633,9/1/2023,9,1,2023
Albania Lek,ALL,119.127341,9/1/2023,9,1,2023
Algeria Dinar,DZD,147.08895,9/1/2023,9,1,2023
Angola Kwanza,AOA,541.406393,9/1/2023,9,1,2023
Argentina Peso,ARS,193.578879,9/1/2023,9,1,2023
